gene_id	gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000204262	COL5A2	15864.7121204512	0.365716825121323	0.0945785904633946	3.86680350520627	0.000110271205616231	0.00167798123439756
ENSG00000114209	PDCD10	467.4036912305	0.415986201858694	0.107604873197325	3.8658676832959	0.000110694943117747	0.00168305189474612
ENSG00000237984	PTENP1	256.669698756323	-0.488395872933846	0.126431867582614	-3.86291749281259	0.000112040857581752	0.00170212397608879
ENSG00000109674	NEIL3	47.9140323100117	-1.36451410533028	0.353373073370621	-3.86139807517017	0.000112740043232121	0.00171134783991942
ENSG00000196159	FAT4	2977.66750519565	0.430390113474583	0.111498435136626	3.86005519222938	0.000113361417714458	0.00171937647830371
ENSG00000260802	SERTM2	6.72325896535602	5.53528526147042	1.43419701471808	3.85950131304552	0.000113618646680705	0.00172187345968028
ENSG00000148219	ASTN2	127.279582532385	-0.806184611847488	0.208985180238128	-3.85761617607947	0.000114498261361188	0.00173181827487549
ENSG00000183876	ARSI	193.711245126177	-1.63939469750101	0.424989275957633	-3.85749662460763	0.000114554260720455	0.00173181827487549
ENSG00000249839	PPIP5K1P1	171.762790253898	-0.811887585504472	0.210469609697302	-3.85750506532573	0.000114550306138363	0.00173181827487549
ENSG00000150938	CRIM1	10974.7897659543	1.05421534349101	0.273377067362635	3.85626839025452	0.000115131078489784	0.00173912461780465
ENSG00000139687	RB1	1188.60705079914	0.321906433984049	0.0834878284364033	3.85572891297874	0.000115385298978633	0.00174155002800949
ENSG00000131148	EMC8	348.628573827005	0.386995336504748	0.100474331851099	3.8516836029153	0.000117308528106065	0.0017691419952411
ENSG00000155508	CNOT8	741.354117347496	0.608611489551598	0.158064286820137	3.85040480550894	0.000117922758152437	0.00177696409063579
ENSG00000169032	MAP2K1	1071.38097022052	0.464359964984705	0.120624232663275	3.84964077890529	0.000118291180190042	0.00178107246610026
ENSG00000167553	TUBA1C	2790.5421707141	-0.8441155985853	0.219300132529514	-3.84913401031209	0.000118536148019368	0.00178331688707131
ENSG00000133401	PDZD2	90.8133389962091	1.24022250082311	0.322289091333408	3.84816779150648	0.000119004536435401	0.00178891621262432
ENSG00000185338	SOCS1	222.262668967066	-1.17208800361927	0.304719675893328	-3.84644673890234	0.000119843167095436	0.00180006760269761
ENSG00000126785	RHOJ	672.621155629475	-1.17861505219827	0.306915788006526	-3.84019036574688	0.000122938942123012	0.00184507637512301
ENSG00000203709	MIR29B2CHG	261.040439301497	0.701769699434	0.182761120030934	3.8398194283074	0.000123124836495435	0.00184637607631662
ENSG00000198517	MAFK	213.164540283321	0.697147689688206	0.181711716290193	3.83655883022349	0.000124770317512476	0.0018680386909376
ENSG00000248187	LINC03140	7.68943840135064	3.57011638118586	0.930714954693379	3.83588591026994	0.000125112481299197	0.00187165453721526
ENSG00000075975	MKRN2	930.849131190084	0.498293403778858	0.130015405021373	3.83257202249952	0.000126810456300837	0.00189553089623316
ENSG00000204991	SPIRE2	106.748094593208	-0.787547654072436	0.205564217527981	-3.83115146956565	0.000127544952133098	0.00190497862242165
ENSG00000104093	DMXL2	608.758061006174	-0.46376760158817	0.121074226162135	-3.83044035290484	0.00012791413867649	0.00190895939702194
ENSG00000134508	CABLES1	1062.20391289197	0.842955980314606	0.220172124797938	3.82862263371544	0.000128862416839446	0.00192156907869246
ENSG00000071564	TCF3	1219.09554436407	-0.464946476406618	0.121532415346557	-3.82569930072395	0.000130401385747656	0.0019429597499821
ENSG00000224468	LAMC1-AS1	32.1259431951263	1.10412634703582	0.288973007996102	3.82086325187406	0.000132985377441129	0.00197987437431369
ENSG00000154813	DPH3	839.380629710787	0.463484021319348	0.121331536933841	3.8199798093061	0.000133462598737636	0.00198538961882107
ENSG00000176928	GCNT4	260.114060580491	1.96447193086544	0.514309078317422	3.8196330060754	0.000133650376858736	0.00198659373116562
ENSG00000125675	GRIA3	438.755432566523	-0.714626704487827	0.187213582397342	-3.81717338740468	0.000134989308735363	0.00200489312774287
ENSG00000106462	EZH2	103.242429184274	-0.941361261621422	0.24673144042771	-3.81532754799943	0.000136002409986463	0.00201671835223148
ENSG00000108797	CNTNAP1	1571.49402615978	-0.613129011360223	0.160698356396199	-3.81540312614377	0.000135960788158211	0.00201671835223148
ENSG00000141469	SLC14A1	53.4365283575179	-3.86508550126859	1.01333212253003	-3.81423367061381	0.000136606167682049	0.00202405712195036
ENSG00000175471	MCTP1	158.253841950318	1.7871615411943	0.468999201358768	3.81058546798501	0.000138638070465468	0.00205252780279091
ENSG00000230606	APPAT	293.43527619516	-0.572725705235785	0.15031357538879	-3.81020612246376	0.000138850977029851	0.00205404448517906
ENSG00000196924	FLNA	71951.2934370115	0.582961781693012	0.153055163943107	3.80883445337204	0.00013962339527065	0.00206382912166752
ENSG00000185252	ZNF74	140.282086884694	-0.803457689157716	0.210978001479147	-3.80825338909626	0.000139951824735712	0.00206704065207352
ENSG00000114861	FOXP1	1705.79462553617	-0.328793251523124	0.0863566407629601	-3.80738815936144	0.000140442219095913	0.00207263735245119
ENSG00000188501	LCTL	7.45189833914541	-2.91912542074783	0.766791199176056	-3.80693652181263	0.000140698840399744	0.00207477790422938
ENSG00000196912	ANKRD36B	266.327970303258	-0.440656092440911	0.115799641076774	-3.80533210935223	0.000141614046292155	0.0020866190101447
ENSG00000231246	LINC02884	5.97038641402699	3.52208615233085	0.926666594011681	3.80081269260306	0.000144222293658002	0.00212336781517858
ENSG00000134265	NAPG	465.963382759497	0.426295260523348	0.112195780217781	3.79956589896584	0.000144949765941216	0.00213238995069376
ENSG00000161921	CXCL16	164.252203355766	-0.805777116081486	0.212095340006954	-3.7991269212	0.000145206719721841	0.0021344813859507
ENSG00000137124	ALDH1B1	672.018140520954	0.997069002694546	0.262474494632995	3.79872720238475	0.000145441066492294	0.00213623746557994
ENSG00000196305	IARS1	2973.22896197326	-0.641725245335449	0.168944446532709	-3.79843941902645	0.000145610008305894	0.00213703086381065
ENSG00000197062	ZSCAN26	359.808388396316	-0.535088319252596	0.140879031724293	-3.79821122209151	0.000145744101540813	0.00213731196226452
ENSG00000197879	MYO1C	8301.94012446455	0.533705210684303	0.140823343816532	3.78989162038098	0.000150713028162619	0.00220717231134724
ENSG00000226200	SGMS1-AS1	106.751542056556	-0.955400847828976	0.252095402910233	-3.78983843735214	0.000150745299027211	0.00220717231134724
ENSG00000158467	AHCYL2	532.913378287366	-0.720417233495118	0.190169650194036	-3.78828710448831	0.000151689497770649	0.00221750488289718
ENSG00000164985	PSIP1	1522.5737315573	-0.46485863550459	0.122707404819881	-3.78835031338937	0.000151650917935325	0.00221750488289718
ENSG00000073111	MCM2	164.89059861176	-0.671877694890062	0.177501908171704	-3.785185758342	0.000153593806611901	0.00224357960247313
ENSG00000180957	PITPNB	1121.49433520603	0.331887320351223	0.0877030949279511	3.78421446385526	0.000154194819686377	0.00225059079440203
ENSG00000115828	QPCT	345.356447958451	1.14265212235767	0.302007706151199	3.78351975490853	0.000154626045559144	0.00225322493709093
ENSG00000132376	INPP5K	745.306100295453	0.53591185801553	0.141638615858258	3.78365641861281	0.000154541124872184	0.00225322493709093
ENSG00000174238	PITPNA	1620.70798479559	0.381402672472027	0.10081114446457	3.78333838483572	0.000154738813910466	0.00225322493709093
ENSG00000130635	COL5A1	9329.908451109	-0.571322946964803	0.151030240152101	-3.78283810175651	0.00015505027045778	0.00225538626653861
ENSG00000205302	SNX2	1650.18175842041	-0.3498948389637	0.0924984456231492	-3.78271047266262	0.000155129821721048	0.00225538626653861
ENSG00000101782	RIOK3	1428.27787020925	0.5451113102021	0.144143997392282	3.78171356465579	0.000155752518130628	0.00226090403953085
ENSG00000119523	ALG2	796.714553523003	0.37209476679141	0.0983892694141773	3.78186329674884	0.000155658841409085	0.00226090403953085
ENSG00000140564	FURIN	2480.850853577	0.494693249064378	0.130870869267757	3.78001041662108	0.000156821797741455	0.00227465002262274
ENSG00000167106	EEIG1	923.990438688171	-0.915201603792244	0.242137911061907	-3.779670848644	0.000157035811550268	0.0022759788899277
ENSG00000076716	GPC4	465.627115373639	0.964683141778306	0.255249986335696	3.77936608587939	0.00015722812329169	0.0022769913961129
ENSG00000080815	PSEN1	1780.11770977018	0.519850701335989	0.137560789000423	3.77906164331748	0.000157420454263398	0.00227800260469097
ENSG00000122863	CHST3	1044.69735743092	0.845928812126103	0.22388594999346	3.77839168626176	0.000157844478317706	0.00228236242170898
ENSG00000102547	CAB39L	559.00173474343	0.55670617776411	0.147451700901483	3.77551546954389	0.00015967711387302	0.00230527634508447
ENSG00000259426	KIF23-AS1	29.0229328581778	1.6452282294149	0.435740414790185	3.77570721826916	0.000159554317285196	0.00230527634508447
ENSG00000177054	ZDHHC13	205.76444319714	0.586545955058803	0.155395617399918	3.77453344484805	0.000160307401388541	0.00231258039474005
ENSG00000196116	TDRD7	341.155947214242	0.467123329230531	0.123771048733072	3.77409203535103	0.000160591470827913	0.00231488248065507
ENSG00000104695	PPP2CB	1932.63016458974	0.565890589950642	0.149965065557774	3.77348276310813	0.000160984346680149	0.00231874820024583
ENSG00000184517	ZFP1	180.242343451612	-0.507302088128843	0.134466126419871	-3.77271288788962	0.000161482077346779	0.00232411704973944
ENSG00000149591	TAGLN	7792.46432927398	1.31646848903556	0.349162866916793	3.77035651202074	0.000163014507451822	0.00234435790105694
ENSG00000224080	UBE2FP1	9.11017068613858	2.31388301549953	0.613894854445722	3.76918457410546	0.000163781742882358	0.00235323811464889
ENSG00000250899	ENSG00000250899	54.4167701155654	1.00554089375936	0.266790571490015	3.76902709920914	0.000163885095911283	0.00235323811464889
ENSG00000112062	MAPK14	1279.75201697425	0.303617509397279	0.0806063912905034	3.76666793459404	0.000165440813811228	0.00237330298467526
ENSG00000120370	GORAB	327.361631357868	-0.477045958396557	0.126654245090062	-3.76652166737353	0.000165537723642044	0.00237330298467526
ENSG00000196511	TPK1	51.3573930757199	-1.05207480984581	0.279385877226288	-3.76566926106178	0.000166103551620797	0.00237958054113152
ENSG00000028137	TNFRSF1B	518.90384690796	0.809575455249756	0.215144954164337	3.76293024576987	0.000167934053535655	0.00240395205965782
ENSG00000137273	FOXF2	2260.3040754943	-0.719885065894158	0.191344178140728	-3.76225225606135	0.000168390079536023	0.00240677442657367
ENSG00000206561	COLQ	35.6617406101206	-1.06954970778967	0.284279548371163	-3.76231675446886	0.000168346646857768	0.00240677442657367
ENSG00000184743	ATL3	3489.01614745955	0.77010049724379	0.204741615512319	3.76132861566414	0.000169013208540738	0.00241382535546469
ENSG00000064652	SNX24	269.406437185961	0.547588185895507	0.145609376773059	3.76066567985491	0.00016946179101835	0.00241837452339694
ENSG00000117592	PRDX6	3649.31260690649	0.432851785103968	0.115112052964711	3.7602646634811	0.000169733686333015	0.002420397160554
ENSG00000081087	OSTM1	1156.02415955975	0.479815186751834	0.127664254395759	3.75841451487595	0.000170993438097192	0.00243649270606688
ENSG00000254851	ENSG00000254851	470.694019019645	1.1650801868307	0.310098030118757	3.75713507881529	0.000171869733972909	0.00244710390752392
ENSG00000081320	STK17B	1491.69834472829	1.11171543822991	0.296349865559515	3.75136137190738	0.000175876989359109	0.00249966241772746
ENSG00000137673	MMP7	5.10293849889173	5.15208101615395	1.37343529123028	3.7512368067511	0.000175964404668204	0.00249966241772746
ENSG00000171824	EXOSC10	1107.99272217086	0.677349544549952	0.180609168972956	3.75036078401631	0.000176580320665397	0.00250649699448325
ENSG00000176909	MAMSTR	52.459835132426	-1.11581614271721	0.297610168781234	-3.74925409063365	0.000177361315548642	0.00251566259544393
ENSG00000119703	ZC2HC1C	28.7985292074512	-1.23325387762947	0.329021071059029	-3.74825196957739	0.000178071314803929	0.00252380800211819
ENSG00000111206	FOXM1	144.929526611415	-0.656805528841689	0.175332152569236	-3.74606436536119	0.000179630520216439	0.0025439676492191
ENSG00000070081	NUCB2	1625.09739763986	-0.452035220467358	0.12081613291593	-3.74151373295407	0.000182915180225652	0.00258657745198869
ENSG00000102218	RP2	420.944346016092	0.519603941145815	0.1388754404606	3.74151066180222	0.000182917415937893	0.00258657745198869
ENSG00000149090	PAMR1	6312.91366239915	-0.391259030881676	0.104619546751691	-3.73982724098691	0.00018414677295366	0.00260198270750251
ENSG00000117280	RAB29	1224.35176648072	0.521711091425724	0.139509344157427	3.73961396332714	0.000184303077096631	0.00260221390934841
ENSG00000171155	C1GALT1C1	543.017887424259	0.52144654361942	0.139489663478759	3.73824504708783	0.000185309283655916	0.00261443560666294
ENSG00000103150	MLYCD	151.998922677364	0.767804277686997	0.205452446167703	3.73713865183317	0.000186126298201601	0.00262198372352937
ENSG00000182551	ADI1	1372.69294178038	0.548706567298124	0.146823790390373	3.73717750944332	0.000186097546624814	0.00262198372352937
ENSG00000116455	WDR77	246.161493143625	0.477008052968519	0.127713663055184	3.73498059297233	0.00018772966366037	0.00264256858119953
ENSG00000187239	FNBP1	1852.06374818396	0.840484726789797	0.225144570661535	3.73308902950769	0.000189145699899048	0.00266048735977518
ENSG00000168502	MTCL1	2114.29668918583	-0.363037938441552	0.097300819758443	-3.73108817934754	0.000190654471148659	0.00267968245730106
ENSG00000070388	FGF22	5.95764938530407	2.91273433766639	0.781595804015604	3.72665042813899	0.000194041283388205	0.00272522482220821
ENSG00000123178	SPRYD7	189.981098614308	0.69733993525431	0.187301429759374	3.7230892265488	0.000196799932554764	0.002761882827061
ENSG00000144233	AMMECR1L	642.767275151236	0.334290653508566	0.0898010659458983	3.72256888030664	0.000197206085755922	0.0027654955992695
ENSG00000213064	SFT2D2	1545.81642274519	0.850435654308786	0.228489390489577	3.72199187229912	0.000197657386812957	0.00276973557482059
ENSG00000254842	LINC02551	11.4564464302267	2.84468993647146	0.764406403582028	3.72143655932391	0.000198092635522371	0.00277374439573682
ENSG00000123612	ACVR1C	20.5205768889407	-1.44644557036299	0.388760689345974	-3.72065800376162	0.000198704376023434	0.00278021660809312
ENSG00000136546	SCN7A	4991.26837107808	1.42658709687257	0.383455467152445	3.72034621768848	0.000198949855486452	0.00278155831787261
ENSG00000183688	RFLNB	1153.09663673123	0.769466023224637	0.20694587161797	3.7181994364454	0.000200647838074887	0.00280319049511835
ENSG00000077585	GPR137B	668.795948960347	0.547910041529228	0.147378060473945	3.71771781883433	0.000201030635653087	0.00280642993240927
ENSG00000105771	SMG9	583.563861856007	-0.342053263153324	0.0920538068148639	-3.7157970429322	0.000202564134904302	0.002825716495533
ENSG00000154134	ROBO3	186.271598483369	-0.629930210675438	0.16967897476716	-3.71248241887278	0.000205236321333161	0.00286084662308105
ENSG00000100014	SPECC1L	875.940757194901	0.490349167627877	0.132103512031486	3.71185565082484	0.000205745317861806	0.00286364834254512
ENSG00000152990	ADGRA3	650.358223327206	-0.811603743557256	0.218646878263598	-3.71193840041383	0.000205678049285165	0.00286364834254512
ENSG00000198108	CHSY3	41.0021980058613	1.43510772013823	0.386710916799263	3.71106078932644	0.000206392528036413	0.00287050789740994
ENSG00000006025	OSBPL7	160.284813182945	-0.929615556050108	0.250704212549698	-3.70801729494604	0.000208888392683994	0.00290304907470767
ENSG00000035681	NSMAF	1037.24201080533	-0.336045485548364	0.0906504057641935	-3.70704888428751	0.000209688479186867	0.00291199198691546
ENSG00000135241	PNPLA8	950.586651758721	0.535319375572418	0.144440010392637	3.70617098487627	0.000210416272977278	0.0029199183552332
ENSG00000112320	SOBP	309.880213636159	-0.907799781532622	0.24500305716868	-3.7052589956362	0.000211174839702512	0.00292825961541253
ENSG00000185532	PRKG1	1385.29943945364	-0.511927932294845	0.138208921306501	-3.70401510593924	0.000212213612724372	0.00294047103473151
ENSG00000135596	MICAL1	1341.49133159873	0.435019144305912	0.117456269876964	3.70366898899135	0.000212503507423664	0.00294229539876622
ENSG00000134532	SOX5	146.945243394969	0.683872331873993	0.184665029021626	3.70331261688918	0.000212802380008734	0.0029442412621
ENSG00000139880	CDH24	158.634803372954	-0.752786424035228	0.203353952413214	-3.70185292738039	0.000214030677688125	0.0029590337930191
ENSG00000093217	XYLB	68.7369248373066	-0.946332414109905	0.255760321790576	-3.7000751621074	0.000215535621072378	0.00297762620641967
ENSG00000176845	METRNL	1138.90866252896	-0.555717579009347	0.150314224406398	-3.69703919375505	0.000218128675851009	0.00301121212134336
ENSG00000170734	POLH	780.527745754593	-0.417595777786313	0.11296830056035	-3.69657484192411	0.000218527857070427	0.00301448479393515
ENSG00000117500	TMED5	1941.23207330096	0.408035915537517	0.11040780423183	3.69571624376062	0.000219267760291379	0.0030224492235865
ENSG00000102466	FGF14	664.683572935525	1.20746296159746	0.326984523319269	3.69272205711856	0.000221866466496345	0.00305374311213882
ENSG00000181472	ZBTB2	570.165969281763	-0.590317726857453	0.159857559486513	-3.69277329613716	0.000221821753126888	0.00305374311213882
ENSG00000196150	ZNF250	150.939259718075	-0.572266445927067	0.155079710282379	-3.690143893647	0.000224127237778193	0.00308257839237093
ENSG00000111642	CHD4	4537.5404637139	-0.435718086336384	0.118089440143854	-3.68972946103903	0.000224492661678441	0.00308532227931309
ENSG00000060718	COL11A1	363.762294004358	2.38252052544867	0.646012941331525	3.6880383859462	0.000225989563626628	0.00310360113414856
ENSG00000108700	CCL8	15.0228073646638	-3.68992391589414	1.00084142570258	-3.68682172933024	0.000227072310384044	0.00311616945504893
ENSG00000007866	TEAD3	1619.47548903829	0.596709333853587	0.161887281612292	3.68595561004391	0.000227846066130671	0.00312448200567834
ENSG00000108828	VAT1	12535.8419444865	-0.606063050521893	0.164466229114379	-3.68503037848823	0.000228675363754688	0.00313354339647636
ENSG00000176915	ANKLE2	1393.86309856724	0.310147110369046	0.0841806101054415	3.68430580368291	0.000229326787104723	0.00314015582195311
ENSG00000145569	OTULINL	20.5334762848359	2.41972001578928	0.656847858415094	3.68383634777743	0.000229749777119261	0.00314363289590336
ENSG00000260230	FRRS1L	44.4477529545597	-1.07378803158028	0.291858912007866	-3.67913394932187	0.00023402733274575	0.00319980753853473
ENSG00000108840	HDAC5	2773.77478353325	0.568076518324528	0.154468445582722	3.67762177046254	0.000235418697139734	0.00321646632866521
ENSG00000117600	PLPPR4	39.28772884718	-2.07876023476428	0.565312834195574	-3.67718563779346	0.000235821425184789	0.0032196030846631
ENSG00000172497	ACOT12	22.9678813160297	-1.69667589420884	0.461831276868365	-3.67380032316964	0.000238969504178102	0.00325907475206962
ENSG00000174695	TMEM167A	2171.4920032493	0.358388348554264	0.0975551393930631	3.67370033792139	0.000239063079420434	0.00325907475206962
ENSG00000183287	CCBE1	6313.41132312804	0.613782503061623	0.167121845186563	3.67266470984951	0.000240034338171837	0.0032699183284288
ENSG00000213626	LBH	4674.62439177649	1.39497906013029	0.380069197471313	3.6703291648242	0.000242238323340063	0.00329752681003549
ENSG00000215481	BCRP3	10.2941445934863	2.56479979524731	0.699064722888456	3.66890176441725	0.0002435946513401	0.00331356440502499
ENSG00000101150	TPD52L2	3807.09163827478	0.30086389006395	0.0820351913438678	3.66749787664682	0.00024493558395662	0.00332936928631093
ENSG00000130921	MTRFR	308.604400145395	-0.409434725535949	0.111653519203727	-3.66701137998956	0.000245401877718227	0.00333327093949629
ENSG00000135917	SLC19A3	50.6422476714868	1.40455214704932	0.383121980124505	3.666070389887	0.000246306154941691	0.00334311164316843
ENSG00000124104	SNX21	851.339872171428	-0.789960621124164	0.215554133384664	-3.66478994728648	0.000247541661945546	0.00335743049152256
ENSG00000145386	CCNA2	171.655368810212	0.984221337670968	0.268700874289872	3.66288848248853	0.000249387127238713	0.00337876863413043
ENSG00000184007	PTP4A2	3912.23933810899	0.262539771789344	0.0716774434159947	3.66279486651945	0.000249478318615815	0.00337876863413043
ENSG00000186063	AIDA	3657.25564046682	0.372595973113342	0.101733747421726	3.66246189250051	0.000249802922339375	0.00338070257707473
ENSG00000163818	LZTFL1	463.820146297929	-0.475106864643444	0.129758893241713	-3.66145897806344	0.00025078302057685	0.00339149837645566
ENSG00000185650	ZFP36L1	3949.6421077083	-0.663949090248074	0.181495370203437	-3.6582150250106	0.000253977929515188	0.00343220901114456
ENSG00000172081	MOB3A	928.131720819608	0.402172774674044	0.11001265892003	3.65569543198106	0.000256485724362016	0.0034631677864679
ENSG00000198121	LPAR1	7194.37959611104	0.489598479922419	0.133933289425894	3.65553987377661	0.000256641312705177	0.0034631677864679
ENSG00000197905	TEAD4	117.366511874758	0.84831494128273	0.232140251315603	3.65432076718749	0.000257863723725053	0.00347713991491469
ENSG00000164692	COL1A2	204537.087252012	-0.433296459300863	0.118649460693418	-3.65190416179363	0.000260303034223662	0.00350748907347028
ENSG00000070087	PFN2	2152.9932834784	-0.319668278762054	0.0875435767207368	-3.65153322192665	0.000260679369056765	0.00351001655873319
ENSG00000166912	MTMR10	529.556758437037	0.729102939432788	0.199680528945755	3.65134719585431	0.000260868292710002	0.00351001874308429
ENSG00000113721	PDGFRB	20391.4209159604	0.375650649864921	0.102910345454491	3.65027100245274	0.000261963771116619	0.0035222099232925
ENSG00000124134	KCNS1	26.083748356193	-2.73918352103189	0.750611051139677	-3.64927150602552	0.000262985039773236	0.00353338642672206
ENSG00000084444	FAM234B	260.122601810217	0.546587092708164	0.149816732625895	3.64837146777882	0.000263907876642399	0.00354322524632882
ENSG00000087086	FTL	185793.043108095	-0.638684503527372	0.175181663607406	-3.64584106792539	0.00026651866565358	0.00357569595081408
ENSG00000185122	HSF1	1086.7839808777	0.413859326118182	0.1135372415299	3.64514163407071	0.000267244579842319	0.00358285000877283
ENSG00000165675	ENOX2	349.881211160457	0.537156274849403	0.147467257020576	3.64254605193106	0.000269954662727677	0.00361657561485674
ENSG00000091428	RAPGEF4	36.1779284355662	-1.12565046234692	0.309101701807244	-3.64168316047926	0.000270861310297388	0.00362350076617261
ENSG00000114626	ABTB1	1016.52204770743	0.580908851024027	0.159511865953823	3.6417908319886	0.000270748023258018	0.00362350076617261
ENSG00000259583	ALDH1A3-AS1	69.8436592394447	-1.09806727329518	0.301688817064969	-3.63973475708484	0.000272919023496361	0.00364840348088774
ENSG00000157601	MX1	199.276331129231	-0.966419413303592	0.265535602634434	-3.63950974451465	0.000273157601223231	0.00364896953645545
ENSG00000225313	ENSG00000225313	30.1445623242496	1.1460463996256	0.314990840601594	3.63834833240482	0.00027439214185366	0.00366020220786859
ENSG00000125746	EML2	528.541576402759	0.434863440331374	0.119622005013081	3.63531308711821	0.000277643237477224	0.00370091469597777
ENSG00000163660	CCNL1	1731.87759273268	0.506847259977923	0.13948054720204	3.63382041542858	0.000279255268549874	0.0037197361881697
ENSG00000075142	SRI	1208.4476541768	0.487127524629601	0.134113259910244	3.6322100063455	0.000281004285205359	0.00374035410407562
ENSG00000173706	HEG1	12116.8675258198	0.714431375966279	0.196784618535861	3.63052448551046	0.000282845868980039	0.00376217377230603
ENSG00000120696	KBTBD7	171.716396972827	-0.48989445388908	0.134996460827247	-3.62894294329679	0.000284584124841525	0.00378258885019882
ENSG00000165899	OTOGL	27.8518759393407	1.8897434019785	0.52090594564448	3.62780155953193	0.000285844820078787	0.00379663173526075
ENSG00000121621	KIF18A	31.7909395998817	-1.49546240162167	0.412290843364074	-3.62720255783391	0.000286508528513103	0.00380273096909433
ENSG00000149403	GRIK4	45.0598704159493	-2.17468854429338	0.59963887777032	-3.62666368861818	0.000287106842113732	0.00380795415770673
ENSG00000171135	JAGN1	466.362198854334	0.386710531736689	0.106671472185487	3.62524791130897	0.000288684380935214	0.00382614829899522
ENSG00000204406	MBD5	566.25574900715	-0.418073298553164	0.115387324715606	-3.62321684451551	0.000290961695705699	0.00385358456670048
ENSG00000143549	TPM3	4069.84150727786	0.368830801803895	0.101803414604418	3.62297083292419	0.000291238673719044	0.0038545075713919
ENSG00000138483	CCDC54	4.87042376809505	3.67455353944584	1.01440672870903	3.62236707964487	0.000291919470986551	0.00386076995945585
ENSG00000137193	PIM1	745.563889078911	-0.842255835992857	0.232564594747883	-3.62159956852385	0.000292787075163318	0.00386949229755643
ENSG00000099622	CIRBP	2834.65677486575	-0.338147853799462	0.0933769125400729	-3.62132185141959	0.00029310160473941	0.00387089796884185
ENSG00000172301	COPRS	789.323198847158	-0.533140931376589	0.147231461132452	-3.62110738612425	0.000293344714790008	0.00387135909973044
ENSG00000066135	KDM4A	833.339170843253	-0.289005867067833	0.0798618957356452	-3.61882052017004	0.000295948794551169	0.00390295591111984
ENSG00000147649	MTDH	3480.07246259658	0.536168160255096	0.148220451169595	3.61736964112739	0.000297612136148726	0.0039193326286725
ENSG00000186198	SLC51B	52.6273494217319	-1.58685082314458	0.438663751112286	-3.61746512931813	0.000297502396333916	0.0039193326286725
ENSG00000106772	PRUNE2	5663.01511650358	0.81890790972738	0.226556948407186	3.61457865443868	0.000300836476902863	0.00395899100354475
ENSG00000102935	ZNF423	36.1481178397062	-1.133132840448	0.313542959113717	-3.61396359736793	0.000301551418811097	0.00396559309249813
ENSG00000125398	SOX9	566.475839016294	-1.2541487856228	0.347096990570708	-3.61325168380367	0.000302380933316555	0.00397369148764759
ENSG00000056736	IL17RB	73.8587890213004	-1.01633731952172	0.281354185530054	-3.61230566947848	0.000303486526408105	0.00397697812442475
ENSG00000089050	RBBP9	350.351803388827	-0.455902371423204	0.126198035407502	-3.6125948391436	0.000303148176990715	0.00397697812442475
ENSG00000112851	ERBIN	2682.3704566627	0.383685318468374	0.106216107722329	3.61230821478986	0.000303483546667673	0.00397697812442475
ENSG00000136783	NIPSNAP3A	283.352922452074	0.515913281645422	0.142817138316531	3.61240455961234	0.000303370778031333	0.00397697812442475
ENSG00000070371	CLTCL1	214.860338427248	0.563466166390875	0.156015852689254	3.61159559543711	0.000304318865351692	0.00398476122607486
ENSG00000186310	NAP1L3	79.2763980615152	-0.977746608855485	0.270736420863709	-3.61143360666532	0.000304509045563451	0.00398476122607486
ENSG00000109572	CLCN3	1732.05721017823	-0.388894019391977	0.10770940063547	-3.61058567866462	0.000305506358595498	0.00399500051904591
ENSG00000080493	SLC4A4	291.903682156382	-0.787096667258127	0.218068330203629	-3.60940383467487	0.00030690151911569	0.00401042427825457
ENSG00000108262	GIT1	1191.10961962947	0.585304746813798	0.16223935674867	3.60766190487621	0.000308968738245289	0.00403460230875783
ENSG00000272168	CASC15	89.1273208266447	-1.61600898302275	0.448045756181161	-3.60679453097942	0.000310002941629343	0.00404298707611956
ENSG00000273259	ENSG00000273259	8.86066459293051	3.8593111464332	1.07002198550097	3.6067587383509	0.000310045688117585	0.00404298707611956
ENSG00000004487	KDM1A	1237.79987702344	-0.298899680365671	0.0828788473612828	-3.60646521859452	0.000310396441701879	0.00404472448034088
ENSG00000142459	EVI5L	569.959854040215	-0.366991505406726	0.101775043987008	-3.60590859045537	0.0003110626280873	0.00404793886061512
ENSG00000145016	RUBCN	399.157442558419	0.41851885977468	0.11607101777183	3.60571370708058	0.000311296185570294	0.00404793886061512
ENSG00000164754	RAD21	2630.29219173301	0.526322775612035	0.145963286734411	3.60585724936237	0.000311124141766507	0.00404793886061512
ENSG00000183454	GRIN2A	5.80417114112773	-4.35971382112324	1.20922513160174	-3.60537811131032	0.000311698764309068	0.00405034138527402
ENSG00000170242	USP47	2867.99071122953	0.48388557696154	0.134293470917701	3.60319510438508	0.000314329408041551	0.00408167272523229
ENSG00000122971	ACADS	527.212359998055	0.976918513224588	0.271159858716993	3.60274016164092	0.00031488024987891	0.00408597225854734
ENSG00000261121	LINC02473	7.00524593642463	-3.11430783621357	0.865045989560012	-3.60016446963427	0.000318015961318486	0.00412378437985862
ENSG00000168724	DNAJC21	1418.03484355359	0.489124094378091	0.135924810989882	3.59849015655059	0.000320069962632514	0.00414752679801505
ENSG00000164031	DNAJB14	1131.16785751879	0.329942483047267	0.0917301863899146	3.59688011146943	0.000322056828058269	0.00417036679508601
