word,word_total,post_id,year,price,beds,mean_price,median_price,mean_beds
spacious,12100,pre2013_136519,2005,1575,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_100723,2004,2000,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_100697,2004,2200,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_53363,2012,2250,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_100791,2004,1750,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_101051,2004,1600,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_41100,2011,4200,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_102198,2004,3000,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_154049,2007,5800,4,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_102579,2004,1250,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_132379,2004,1525,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_102760,2004,2100,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_102759,2004,2400,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_102932,2004,6500,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,4807697859,2014,4000,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_147850,2006,2300,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_148038,2006,2100,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_136128,2005,2100,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,4966806327,2015,2595,0,2122.1202479338785,1850,1.8401979699689597
spacious,12100,6409141253,2017,3495,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_31800,2011,3450,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_144048,2005,2400,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_140809,2005,1650,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_42741,2011,3200,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_48965,2012,3999,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5237237562,2015,5300,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5066172538,2015,5950,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_147023,2006,4200,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_39054,2011,3350,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_54391,2012,1850,0,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_54410,2012,4000,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5449976575,2016,3350,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_43552,2011,4950,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_17846,2012,1650,0,2122.1202479338785,1850,1.8401979699689597
spacious,12100,4050614342,2013,2895,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_21295,2012,5520,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_66558,2012,5300,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,4865859803,2015,6105,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_83602,2006,6000,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_9742,2011,2299,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5544821409,2016,6795,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_45477,2011,2199,0,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_18642,2012,4620,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_59543,2012,1900,0,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_40279,2011,2600,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,6514171587,2018,2650,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_45475,2011,3999,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_71783,2012,1800,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5796500385,2016,3650,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,6571875771,2018,4200,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,6531233782,2018,4950,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5673897222,2016,7600,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5726970229,2016,6000,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,3553999383,2013,1750,0,2122.1202479338785,1850,1.8401979699689597
spacious,12100,4855480897,2015,4200,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_49894,2012,3999,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5726832671,2016,2495,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_67453,2012,2600,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,6286512057,2017,6150,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,4547052120,2014,9800,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,4259877741,2013,3150,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5757838574,2016,2595,0,2122.1202479338785,1850,1.8401979699689597
spacious,12100,6505659198,2018,4950,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_57363,2012,3500,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5413898728,2016,6300,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_34867,2011,1750,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_72677,2012,1000,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_42699,2011,1650,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_13580,2012,775,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_84015,2006,1600,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_67884,2012,1380,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_164794,2006,1100,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5449375653,2016,5900,4,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_130007,2004,1250,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_7328,2008,1525,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_48895,2012,1325,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_5675,2008,1215,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_138296,2005,865,0,2122.1202479338785,1850,1.8401979699689597
spacious,12100,3812081423,2013,4000,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_128129,2004,2600,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_83993,2006,2195,NA,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_38274,2011,975,0,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_18903,2012,1400,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_59051,2012,6000,5,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_7082,2008,6950,NA,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_132631,2004,2200,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_10377,2012,1475,NA,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_129939,2004,1025,0,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_124452,2004,1600,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5778338810,2016,3800,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_51074,2012,1325,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_43502,2011,4200,4,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_43508,2011,1325,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_133641,2005,1125,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_109239,2004,925,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_72586,2012,1700,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_133549,2005,1500,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_107214,2004,2600,4,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_111845,2004,1795,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_138399,2005,1025,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_48217,2012,1700,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_149532,2006,1095,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5066319218,2015,2200,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_111538,2004,1850,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,6268313445,2017,2095,0,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_29599,2011,1345,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_85807,2003,950,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5737931463,2016,1800,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_149165,2006,1095,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_58538,2012,1375,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,6627383863,2018,3480,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,4935176702,2015,2776,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_79820,2007,1125,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_110592,2004,1925,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_148993,2006,1095,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_107807,2004,1300,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_57863,2012,1300,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5289350697,2015,2595,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_67717,2012,1650,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_123075,2004,1300,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_148804,2006,1095,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_104444,2004,2600,4,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_202,2006,1250,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_121334,2004,1600,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_79351,2008,2900,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_112210,2004,1795,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_103828,2004,2600,4,2122.1202479338785,1850,1.8401979699689597
spacious,12100,4845187068,2015,1700,0,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_5034,2007,2600,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_106705,2004,1600,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_106168,2004,1500,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_137791,2005,1200,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_66334,2012,1845,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_108155,2004,875,0,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_150662,2006,1600,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_112418,2004,1435,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_70667,2012,1725,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_70156,2012,1625,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_111237,2004,1850,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_3062,2006,1750,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_26275,2007,1825,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_106581,2004,1400,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_72140,2012,1299,0,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_104682,2004,1900,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_107696,2004,1550,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,4253029833,2013,3140,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_140293,2005,1850,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_65946,2012,1695,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_45734,2011,2418,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_148895,2006,975,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_48833,2012,2586,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_104237,2004,1499,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5061960118,2015,1895,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_25489,2007,950,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_161037,2006,1530,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_123016,2004,1550,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_50106,2012,1475,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_144466,2005,1795,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_149482,2006,1495,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5025632865,2015,2995,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,4251198946,2013,5000,4,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5047834438,2015,2900,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_139918,2005,1700,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,3812218408,2013,1885,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_56562,2012,1578,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_157831,2006,1700,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_58562,2012,4375,7,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_99521,2004,3500,4,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_144922,2005,2400,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_117419,2002,2300,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_139922,2005,1750,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_58563,2012,2043,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_55964,2012,1000,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_104514,2004,950,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_52582,2012,2750,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_106466,2004,1350,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_58274,2012,795,4,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_141730,2005,1700,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,4834953145,2015,2715,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_105047,2004,950,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_52633,2012,1350,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_107288,2004,638,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_69743,2012,3100,4,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_68731,2012,1695,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_116435,2001,2900,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_37514,2011,1100,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_53268,2012,2380,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_30514,2011,2448,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_61853,2012,4325,7,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_132088,2004,2850,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5077228782,2015,2692,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_83026,2006,2850,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,4932095205,2015,3195,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5073038051,2015,2200,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_29209,2011,1375,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_129413,2004,1950,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_80680,2007,2050,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_31954,2011,2635,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_131242,2004,2050,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_99667,2004,1950,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_149077,2006,2200,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_69741,2012,2350,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,4137899529,2013,2278,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_63974,2012,800,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_101515,2004,2050,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_88459,2004,1499,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_117043,2001,975,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_93843,2004,3600,4,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_118163,2004,1700,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_4713,2007,1700,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_64238,2012,3200,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_63847,2012,2300,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_149032,2006,1575,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_88466,2004,1650,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_19169,2012,800,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_65500,2012,3000,4,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_106822,2004,1590,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_66861,2012,1695,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_80486,2007,3950,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5313305376,2015,2364,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_106857,2004,1050,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_107760,2004,2500,4,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_158356,2006,1050,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_46429,2011,2058,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_99032,2004,1599,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_67273,2012,1613,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_149177,2006,1000,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_49381,2012,2650,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_62302,2012,2970,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_95496,2004,1199,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_49260,2012,2125,NA,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_150714,2006,1025,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_117147,2002,2875,4,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_105222,2004,1800,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_81370,2007,2750,4,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_131934,2004,1700,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_107512,2004,2500,4,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_72551,2012,2395,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_142363,2005,1990,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_43368,2011,1450,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_101396,2004,1800,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_65448,2012,2200,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_106861,2004,1050,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_70219,2012,1698,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_129683,2004,1950,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_144200,2005,995,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_36120,2011,1275,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_66290,2012,1075,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_41770,2011,1450,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_104631,2004,1455,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_103838,2004,1000,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_149222,2006,1370,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_39649,2011,2400,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_27504,2007,1095,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_49383,2012,2650,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_111273,2004,1300,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_93891,2004,995,0,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_22533,2012,2500,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_17194,2012,2235,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_52003,2012,2075,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_128529,2004,3000,4,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_121873,2004,995,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_104286,2004,1495,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_79018,2008,1000,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_88953,2004,1850,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_93116,2004,1575,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5036453465,2015,3200,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_39712,2011,2313,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_44593,2011,1595,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_10608,2012,2380,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_44577,2011,1548,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_106578,2004,1750,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_104798,2004,638,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_154311,2007,2400,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_107632,2004,1645,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_146728,2006,3950,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5723534073,2016,6000,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_63061,2012,1995,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_148709,2006,1660,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_65065,2012,4325,7,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_63019,2012,1400,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_80988,2007,1695,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_118699,2004,1495,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_107634,2004,1300,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_115383,2004,1650,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,4935176983,2015,1850,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5673988427,2016,2712,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_45947,2011,1950,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5269330190,2015,4750,4,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5752422925,2016,2832,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5763490592,2016,3425,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_7475,2009,1190,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,5419862991,2016,3200,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_161989,2006,600,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_112742,2004,1800,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_99784,2004,1700,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_114047,2004,1100,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_30758,2011,965,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_2124,2006,1950,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_33200,2011,850,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_115132,2004,950,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_120749,2004,950,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_132821,2004,1250,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_159319,2006,1135,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_22977,2012,2000,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_115582,2004,1245,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_134353,2005,1075,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_134382,2005,1100,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_23396,2012,2495,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_134716,2005,1100,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_115848,2004,875,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_84125,2006,1250,NA,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_25738,2007,2250,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_25735,2007,2250,3,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_42459,2011,2100,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_25885,2007,2030,2,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_128274,2004,1999,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_128294,2004,1999,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_126260,2004,2099,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_4181,2008,1125,1,2122.1202479338785,1850,1.8401979699689597
spacious,12100,pre2013_69969,2012,2607,2,2122.1202479338785,1850,1.8401979699689597
